"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_data_resampled","tpr","fpr"
300,-2.31780589509447,2.87672156746176,-0.0987450278067934,"Converged",FALSE,0.99,0.01
301,-1.36505597786258,-0.267466569996205,-0.0825237749622214,"Converged",FALSE,0.99,0.01
302,-2.01797178263457,2.94768506008715,-0.146615192423799,"Converged",FALSE,0.99,0.01
303,-1.96675512525266,2.71731509478489,-0.159335178776921,"Converged",FALSE,0.99,0.01
304,-1.90969367132264,2.20441636733125,-0.106824987179508,"Converged",TRUE,0.99,0.01
305,-2.55310671811559,2.47842627241716,-0.0376090446308294,"Converged",FALSE,0.99,0.01
306,-2.01406304666981,2.35562140801028,-0.111931823768962,"Converged",FALSE,0.99,0.01
307,-2.02798504354039,1.59271264905165,-0.0112455249666483,"Converged",FALSE,0.99,0.01
308,-1.6732155330857,0.524567543259622,-0.0746017461457973,"Converged",FALSE,0.99,0.01
309,-1.46888570885901,1.77887207337649,-0.183214321436207,"Converged",FALSE,0.99,0.01
310,-1.37305547944179,0.940929193427983,-0.203600031761139,"Converged",FALSE,0.99,0.01
311,-1.91210655064708,2.29897592476175,-0.121363498992165,"Converged",FALSE,0.99,0.01
312,-1.18438612577496,0.439004999297115,-0.17146800505426,"Converged",FALSE,0.99,0.01
313,-2.49070845764011,3.31019067889081,-0.107249641101437,"Converged",FALSE,0.99,0.01
314,-1.18158062472206,1.22349328772165,-0.175765562063361,"Converged",FALSE,0.99,0.01
315,-1.65139039537778,0.790948514911118,-0.0431094011744108,"Converged",FALSE,0.99,0.01
316,-2.17083626999892,2.8924174757776,-0.0726379876761837,"Converged",FALSE,0.99,0.01
317,-1.49688703159539,1.24525845488449,-0.186640504020206,"Converged",FALSE,0.99,0.01
318,-2.14946364946526,3.09669103735236,-0.163984438090501,"Converged",FALSE,0.99,0.01
319,-2.0860758956247,1.8238010531661,-0.100861889641498,"Converged",FALSE,0.99,0.01
320,-1.47857824852132,1.31707995271375,-0.147220568326706,"Converged",TRUE,0.99,0.01
321,-1.48571947492106,0.136962171515516,-0.0505525748751378,"Converged",FALSE,0.99,0.01
322,-1.61941719174058,1.75215777117308,-0.180068943558313,"Converged",FALSE,0.99,0.01
323,-1.75615874541377,1.63347954220951,-0.140948753992481,"Converged",FALSE,0.99,0.01
324,-1.79478469758145,1.05128219010674,-0.0644626435270399,"Converged",FALSE,0.99,0.01
325,-1.57659265572981,1.4346002391629,-0.15475195367988,"Converged",FALSE,0.99,0.01
326,-1.65315618821639,1.09492934399415,-0.124736247480269,"Converged",FALSE,0.99,0.01
327,-1.50223960419862,0.584401015077286,-0.108612370505117,"Converged",FALSE,0.99,0.01
328,-2.0848480949164,2.48590776981633,-0.0883320404112714,"Converged",FALSE,0.99,0.01
329,-1.83783672954476,0.989887738421837,-0.0755078225613188,"Converged",FALSE,0.99,0.01
330,-1.73526248401949,1.11819931175967,-0.0732186073508072,"Converged",FALSE,0.99,0.01
331,-1.64191925562249,1.26073749207668,-0.101169209364742,"Converged",FALSE,0.99,0.01
332,-2.18243559578616,2.90888089334439,-0.105929983167758,"Converged",FALSE,0.99,0.01
333,-2.48936956262303,2.7542390524061,-0.0569967933704704,"Converged",FALSE,0.99,0.01
334,-1.88886049788102,1.95820594052563,-0.134291547661181,"Converged",FALSE,0.99,0.01
335,-1.90100448700592,2.03236760230504,-0.10939579512739,"Converged",FALSE,0.99,0.01
336,-2.12575709548989,1.99123631069997,-0.0987720220697119,"Converged",FALSE,0.99,0.01
337,-1.81704836493749,1.8875518043453,-0.0777031565342746,"Converged",FALSE,0.99,0.01
338,-1.85312930761834,1.94024782076413,-0.118834638973306,"Converged",FALSE,0.99,0.01
339,-2.6733971727372,4.60702242713722,-0.120198789597851,"Converged",FALSE,0.99,0.01
340,-1.85351592885349,1.15099029951385,-0.0505118960787096,"Converged",FALSE,0.99,0.01
341,-1.26383760630237,0.0638214514403879,-0.159867086110972,"Converged",FALSE,0.99,0.01
342,-2.0298670846514,2.03159213001161,-0.107062862776543,"Converged",FALSE,0.99,0.01
343,-2.61001735810607,3.47372057705735,-0.05932930113885,"Converged",FALSE,0.99,0.01
344,-2.0085384678851,2.01545964697518,-0.0687198017047963,"Converged",FALSE,0.99,0.01
345,-1.28013518622152,0.254505958460389,-0.155123606910128,"Converged",FALSE,0.99,0.01
346,-2.33217583115691,1.9900022725927,-0.0264723820442567,"Converged",FALSE,0.99,0.01
347,-1.57566209031337,1.5966469887162,-0.156270576588371,"Converged",FALSE,0.99,0.01
348,-1.74782980214271,1.3940810877311,-0.0855115214090158,"Converged",TRUE,0.99,0.01
349,-2.30637826436188,2.40470260331899,-0.0243237790801966,"Converged",FALSE,0.99,0.01
350,-2.09044554044611,3.00551233580151,-0.119756786632192,"Converged",FALSE,0.99,0.01
351,-1.75300507422522,1.97994117597853,-0.143083107995801,"Converged",FALSE,0.99,0.01
352,-2.27875866036967,3.11010316010682,-0.135775250794606,"Converged",FALSE,0.99,0.01
353,-1.58282452953764,0.735223198303354,-0.0883016963400646,"Converged",FALSE,0.99,0.01
354,-2.33256773665199,3.42555175204538,-0.119040330172633,"Converged",FALSE,0.99,0.01
355,-1.35392223277376,1.4667736234553,-0.188497049852989,"Converged",FALSE,0.99,0.01
356,-1.88135101308867,1.57410799982386,-0.125381834542992,"Converged",FALSE,0.99,0.01
357,-1.43772047243618,1.05402034394215,-0.126725132431993,"Converged",FALSE,0.99,0.01
358,-1.66385372397791,1.34516840311109,-0.0917065158913568,"Converged",FALSE,0.99,0.01
359,-1.50720795729789,0.677359625908727,-0.0811438658793068,"Converged",TRUE,0.99,0.01
360,-1.83117875799325,2.74785495264433,-0.193567805431642,"Converged",FALSE,0.99,0.01
361,-2.30685591578713,3.04136208497535,-0.0856938317277726,"Converged",FALSE,0.99,0.01
362,-1.44435491507212,0.948541608613263,-0.13912525747352,"Converged",FALSE,0.99,0.01
363,-2.1818489215713,3.26990373092264,-0.123674777989369,"Converged",FALSE,0.99,0.01
364,-1.86927745740843,0.679439697620156,-0.0598618935943179,"Converged",FALSE,0.99,0.01
365,-1.57609964635439,1.37576491809628,-0.143410242613101,"Converged",FALSE,0.99,0.01
366,-1.60960611823514,1.71420180808888,-0.125356438278292,"Converged",FALSE,0.99,0.01
367,-2.08710265002152,2.60149259482729,-0.0861363245679464,"Converged",FALSE,0.99,0.01
368,-1.71289028419179,1.2952038273126,-0.10513413615882,"Converged",TRUE,0.99,0.01
369,-1.89898072648305,2.01203789350358,-0.122174495064566,"Converged",FALSE,0.99,0.01
370,-1.98824721014007,1.86825673454291,-0.1135118963274,"Converged",FALSE,0.99,0.01
371,-2.80408071796137,3.68617819759131,-0.0335030760927531,"Converged",FALSE,0.99,0.01
372,-1.81584735609231,1.27541269510607,-0.0803334822175329,"Converged",FALSE,0.99,0.01
373,-2.67734086143405,3.43733847866007,-0.0869223540293605,"Converged",FALSE,0.99,0.01
374,-1.98838961464349,2.57521564615234,-0.130583093569163,"Converged",FALSE,0.99,0.01
375,-2.41707621947329,2.50372422191972,-0.048564381814499,"Converged",FALSE,0.99,0.01
376,-1.83471668618251,2.30152639945907,-0.184677582868247,"Converged",FALSE,0.99,0.01
377,-1.72802753211888,1.35956657217687,-0.098295247173446,"Converged",FALSE,0.99,0.01
378,-1.8367869098002,1.43488395614743,-0.0824602057077398,"Converged",FALSE,0.99,0.01
379,-2.14199425817605,2.67020909570737,-0.124671304985574,"Converged",FALSE,0.99,0.01
380,-1.39344956769701,0.523222107985218,-0.102734390168243,"Converged",FALSE,0.99,0.01
381,-2.10363901948203,2.47660055486193,-0.0635843014272318,"Converged",FALSE,0.99,0.01
382,-3.10037232482161,4.41841519640646,-0.0653090542329955,"Converged",FALSE,0.99,0.01
383,-1.97424527999693,1.98064695668847,-0.069154655162091,"Converged",FALSE,0.99,0.01
384,-1.64274008702066,1.77787606681164,-0.157554554172997,"Converged",FALSE,0.99,0.01
385,-2.14540975500748,2.18320904831051,-0.106654146806589,"Converged",FALSE,0.99,0.01
386,-1.8233692515754,2.32568744979084,-0.126616961334244,"Converged",FALSE,0.99,0.01
387,-1.93675783891114,2.23197289307946,-0.18006995939311,"Converged",FALSE,0.99,0.01
388,-2.23491371818484,1.76829571119653,-0.0577527301539298,"Converged",FALSE,0.99,0.01
389,-1.26592517488334,-0.722978629574457,-0.0432955380588214,"Converged",FALSE,0.99,0.01
390,-1.53993570389192,1.6754604961786,-0.181056960655485,"Converged",FALSE,0.99,0.01
391,-1.77083495073242,2.02272481116249,-0.144077288458286,"Converged",FALSE,0.99,0.01
392,-1.19689699970669,0.201280759510525,-0.15695264554326,"Converged",FALSE,0.99,0.01
393,-2.16067766254125,2.31550636619255,-0.0530057895221761,"Converged",FALSE,0.99,0.01
394,-1.98432167095514,2.36280926644684,-0.139676259729255,"Converged",FALSE,0.99,0.01
395,-1.505354644981,0.912436754747383,-0.108376559106009,"Converged",FALSE,0.99,0.01
396,-1.80472965541298,1.08604171744002,-0.0701437611849934,"Converged",FALSE,0.99,0.01
397,-1.8105759863217,2.39433597681074,-0.182789805944366,"Converged",FALSE,0.99,0.01
398,-1.7875101205882,2.08716980381121,-0.157016795499578,"Converged",FALSE,0.99,0.01
399,-1.31705401294599,1.15424723604448,-0.190545392450903,"Converged",FALSE,0.99,0.01
400,-2.01199023511577,2.68784523267762,-0.136363686704119,"Converged",FALSE,0.99,0.01
401,-2.90245116125279,3.81679894923589,-0.0524695310013898,"Converged",FALSE,0.99,0.01
402,-1.80330771095312,1.90519053377921,-0.115482022229247,"Converged",FALSE,0.99,0.01
403,-2.54874410951207,3.71523122925,-0.0988168689822795,"Converged",FALSE,0.99,0.01
404,-2.50933319303579,3.18232560654158,-0.0606717784546133,"Converged",FALSE,0.99,0.01
405,-1.91274238751216,2.21936744160336,-0.162234879672692,"Converged",FALSE,0.99,0.01
406,-1.61580088959301,1.60733281758337,-0.150797453234056,"Converged",FALSE,0.99,0.01
407,-1.85384470190529,2.68169619251441,-0.20057309128558,"Converged",FALSE,0.99,0.01
408,-1.78987021581166,1.73326560703144,-0.103351152612159,"Converged",FALSE,0.99,0.01
409,-1.76413017964121,0.947963070611776,-0.0665276644772493,"Converged",FALSE,0.99,0.01
410,-1.34646091656699,-0.152576248982182,-0.116936166210389,"Converged",FALSE,0.99,0.01
411,-1.8595788312922,0.987723045126337,-0.0934754481255395,"Converged",FALSE,0.99,0.01
412,-1.35922329958304,1.27240496683682,-0.16048652714785,"Converged",FALSE,0.99,0.01
413,-1.78534513032154,0.700989926083486,-0.0855672010653861,"Converged",FALSE,0.99,0.01
414,-1.45581780706952,1.70592182390999,-0.192852322038434,"Converged",FALSE,0.99,0.01
415,-2.18491480738918,2.71853006407964,-0.0455349041835038,"Converged",FALSE,0.99,0.01
416,-2.19173171504253,3.01764696832184,-0.135080628781724,"Converged",FALSE,0.99,0.01
417,-2.17698928224365,3.51119980015512,-0.126340489479372,"Converged",FALSE,0.99,0.01
418,-2.2856854923814,3.45475229870915,-0.152700740619111,"Converged",FALSE,0.99,0.01
419,-1.65633391315834,0.338844049061818,-0.0750642712352618,"Converged",FALSE,0.99,0.01
420,-2.05935338488552,1.77816850365489,-0.0786428182817237,"Converged",FALSE,0.99,0.01
421,-1.55788245080341,0.79227597036545,-0.112944874327372,"Converged",FALSE,0.99,0.01
422,-1.67998798636856,0.743031521494769,-0.0789994394482769,"Converged",FALSE,0.99,0.01
423,-1.68279623474228,0.088746652194645,-0.0259978938228592,"Converged",FALSE,0.99,0.01
424,-1.5171033974582,0.612746277931498,-0.1096440305266,"Converged",FALSE,0.99,0.01
425,-2.76880346606432,5.11168392791743,-0.158224623386886,"Converged",FALSE,0.99,0.01
426,-2.2913572221932,2.19693743526982,-0.0555945522180156,"Converged",FALSE,0.99,0.01
427,-1.47603216834416,1.14717454367198,-0.148144601388357,"Converged",FALSE,0.99,0.01
428,-2.36450672882308,3.19280430535038,-0.105909169844876,"Converged",FALSE,0.99,0.01
429,-2.1194106363377,2.99166490888908,-0.118503892421421,"Converged",FALSE,0.99,0.01
430,-1.43455256465799,0.404477036041877,-0.16749041162571,"Converged",FALSE,0.99,0.01
431,-2.22596383997386,2.44827766148872,-0.0767815353300592,"Converged",TRUE,0.99,0.01
432,-2.15669565870845,1.35639109792626,-0.0502858255399265,"Converged",FALSE,0.99,0.01
433,-1.87174887498267,2.58209977113602,-0.174413146995038,"Converged",FALSE,0.99,0.01
434,-2.24978525348397,2.9414807132091,-0.12605004903366,"Converged",FALSE,0.99,0.01
435,-1.79132927489359,1.25186458808371,-0.102260882330076,"Converged",FALSE,0.99,0.01
436,-2.61791634429681,3.56039596807246,-0.05792856373647,"Converged",FALSE,0.99,0.01
437,-1.42510530983524,0.940709556593572,-0.117390407844786,"Converged",FALSE,0.99,0.01
438,-1.9598884625467,2.56806848821365,-0.152075912086512,"Converged",FALSE,0.99,0.01
439,-2.01625641228242,1.28554692660669,-0.060115201019945,"Converged",FALSE,0.99,0.01
440,-2.22710715824396,2.80590288600407,-0.0853642006451154,"Converged",FALSE,0.99,0.01
441,-1.94445501998831,1.23226981665008,-0.0602400821661896,"Converged",FALSE,0.99,0.01
442,-1.64669215783518,0.714867954473273,-0.100377959306219,"Converged",FALSE,0.99,0.01
443,-1.98625721992178,1.22220598299752,-0.0737886851952159,"Converged",FALSE,0.99,0.01
444,-1.99672741400553,1.94000845714164,-0.0815894657240719,"Converged",FALSE,0.99,0.01
445,-1.86062395984164,2.03782858400817,-0.102458229672235,"Converged",FALSE,0.99,0.01
446,-1.9777337804074,2.4575933251461,-0.146829212477436,"Converged",FALSE,0.99,0.01
447,-1.78436144042826,1.7360494887366,-0.109872503960248,"Converged",FALSE,0.99,0.01
448,-1.77218964856405,1.49211891137301,-0.133059805230095,"Converged",FALSE,0.99,0.01
449,-2.0512927552713,2.12798868963035,-0.0905991786310465,"Converged",FALSE,0.99,0.01
450,-2.14629260770291,2.49516898312933,-0.129527298148744,"Converged",FALSE,0.99,0.01
451,-2.05503402771894,1.53594460054427,-0.0590692058807201,"Converged",FALSE,0.99,0.01
452,-2.28422365799009,2.46680771162273,-0.0803891620234589,"Converged",FALSE,0.99,0.01
453,-2.37816928449602,2.35291216031295,-0.0386077415890344,"Converged",FALSE,0.99,0.01
454,-2.10289062394814,2.13861415024348,-0.0931535497973439,"Converged",FALSE,0.99,0.01
455,-2.03024111706005,1.50088026419585,-0.0279077365994172,"Converged",FALSE,0.99,0.01
456,-1.7853544381483,1.78643455059824,-0.0902048915895601,"Converged",FALSE,0.99,0.01
457,-1.60897289486829,2.19358228340814,-0.184276266064386,"Converged",FALSE,0.99,0.01
458,-2.86240043049218,3.37876231346415,-0.0558598008152136,"Converged",FALSE,0.99,0.01
459,-2.00873436132735,2.97474716314719,-0.138250227422628,"Converged",FALSE,0.99,0.01
460,-2.27088204284415,2.19621041937142,-0.081345013115347,"Converged",FALSE,0.99,0.01
461,-2.40763186249079,3.33394747767935,-0.105787686533741,"Converged",FALSE,0.99,0.01
462,-2.1892384226267,2.24052434434051,-0.0725046710901032,"Converged",FALSE,0.99,0.01
463,-2.06834604819608,2.25590897682775,-0.133757647672558,"Converged",FALSE,0.99,0.01
464,-1.92301698469688,0.961169370711014,-0.0894618148386738,"Converged",FALSE,0.99,0.01
465,-1.54744948500957,1.24222917142133,-0.127957653276403,"Converged",FALSE,0.99,0.01
466,-2.20681573932775,1.34586900792296,-0.0193867301784246,"Converged",FALSE,0.99,0.01
467,-1.97300981422436,1.68832961424127,-0.0968285414712624,"Converged",FALSE,0.99,0.01
468,-2.09469597867474,2.72319156576573,-0.117905141940533,"Converged",FALSE,0.99,0.01
469,-1.5463295163417,2.17101439492153,-0.201830950744319,"Converged",FALSE,0.99,0.01
470,-2.30418158319929,1.85305914337255,-0.0487187256425583,"Converged",FALSE,0.99,0.01
471,-1.65893004752015,2.5374399272302,-0.198507312637029,"Converged",FALSE,0.99,0.01
472,-1.29675619200443,0.994326189291858,-0.18677810960573,"Converged",FALSE,0.99,0.01
473,-2.4660522336485,2.7047482979765,-0.0697506018064733,"Converged",FALSE,0.99,0.01
474,-1.59451061229265,0.331967160160291,-0.0713745774710483,"Converged",FALSE,0.99,0.01
475,-1.30037927186249,0.697911871169296,-0.161430994183789,"Converged",FALSE,0.99,0.01
476,-2.25595413109641,2.73673795669741,-0.0743387761994377,"Converged",FALSE,0.99,0.01
477,-1.99918038024563,1.3786824773962,-0.0658217231569702,"Converged",FALSE,0.99,0.01
478,-1.69622492120783,1.43873446331801,-0.12282023171608,"Converged",FALSE,0.99,0.01
479,-1.90861777267154,2.94339922570299,-0.211402681073105,"Converged",FALSE,0.99,0.01
480,-1.92516494378999,1.90302466237233,-0.12899698996745,"Converged",FALSE,0.99,0.01
481,-1.91897730235043,1.36285584467918,-0.0562693951079101,"Converged",FALSE,0.99,0.01
482,-1.94838055511853,1.65035384609569,-0.0992386532085612,"Converged",FALSE,0.99,0.01
483,-2.01618445170049,2.64673507937042,-0.142132921001804,"Converged",FALSE,0.99,0.01
484,-1.89856037580967,1.23209302148218,-0.0912831441441835,"Converged",FALSE,0.99,0.01
485,-1.96231941551267,2.4353463973873,-0.141977208232917,"Converged",FALSE,0.99,0.01
486,-1.68513079900234,1.53931085403472,-0.0903670516310985,"Converged",FALSE,0.99,0.01
487,-2.5945678117367,4.1690397646992,-0.10175856529813,"Converged",FALSE,0.99,0.01
488,-1.32643216716748,0.338729828067687,-0.122103515101,"Converged",FALSE,0.99,0.01
489,-1.46968619392697,0.203570241076817,-0.103224430939359,"Converged",FALSE,0.99,0.01
490,-1.47922513085702,1.01546337182637,-0.0998029476351215,"Converged",FALSE,0.99,0.01
491,-2.29908875471413,1.92206910139203,-0.0393837434822873,"Converged",FALSE,0.99,0.01
492,-1.67188990025091,1.86503954077815,-0.131469285893528,"Converged",FALSE,0.99,0.01
493,-1.60744845643786,1.78435243511526,-0.153611205923846,"Converged",FALSE,0.99,0.01
494,-2.02922512108878,1.9453015611346,-0.10219160027715,"Converged",FALSE,0.99,0.01
495,-1.84232381230382,2.15686969765416,-0.142432870512137,"Converged",FALSE,0.99,0.01
496,-2.02957692573477,3.24754615136298,-0.197224701974603,"Converged",FALSE,0.99,0.01
497,-1.22850077780085,0.182461813159989,-0.141351991694193,"Converged",FALSE,0.99,0.01
498,-1.57129059974346,1.17676120341667,-0.122503588178555,"Converged",FALSE,0.99,0.01
499,-2.06855587380854,1.73806553045158,-0.0665436574143696,"Converged",FALSE,0.99,0.01
500,-1.98753337911577,1.59427290148831,-0.0927211528998622,"Converged",FALSE,0.99,0.01
501,-2.46417036774072,2.24439390234672,-0.0469252897036887,"Converged",FALSE,0.99,0.01
502,-0.767782967332853,-0.629410104534815,-0.178581961921791,"Converged",FALSE,0.99,0.01
503,-1.81342623258248,1.19992960292277,-0.108043395495363,"Converged",FALSE,0.99,0.01
504,-1.9253462332852,2.32572060831484,-0.144410632213238,"Converged",FALSE,0.99,0.01
505,-1.94741429717862,1.55252490846697,-0.109207759616273,"Converged",FALSE,0.99,0.01
506,-1.80788309578969,2.46153701012643,-0.168118594722332,"Converged",TRUE,0.99,0.01
507,-1.70777276208802,0.721499782692565,-0.103990466888689,"Converged",FALSE,0.99,0.01
508,-2.61692915659254,4.15258996275777,-0.103992474979247,"Converged",FALSE,0.99,0.01
509,-2.22039208437315,3.24726193676515,-0.105329384030857,"Converged",FALSE,0.99,0.01
510,-1.89672130617792,1.48436417255883,-0.0761419132804858,"Converged",FALSE,0.99,0.01
511,-2.66092607872373,4.55119241400459,-0.134522175883679,"Converged",FALSE,0.99,0.01
512,-1.64811187931765,1.38443997160275,-0.119063993662818,"Converged",FALSE,0.99,0.01
513,-1.33347658039552,0.846489294671924,-0.151763441523138,"Converged",FALSE,0.99,0.01
514,-1.61015259647848,1.47158456686354,-0.143092421010838,"Converged",FALSE,0.99,0.01
515,-1.82370985229949,1.92848468296465,-0.100507170826411,"Converged",FALSE,0.99,0.01
516,-1.55623834703951,0.574571791398141,-0.112942267751567,"Converged",FALSE,0.99,0.01
517,-2.31406439504872,2.3722044035107,-0.0426546810147853,"Converged",FALSE,0.99,0.01
518,-1.65340258193983,1.31716581767479,-0.130632098957451,"Converged",FALSE,0.99,0.01
519,-2.0966149844197,2.24679097096351,-0.0708022574409881,"Converged",FALSE,0.99,0.01
520,-1.5862318430769,1.8703145384626,-0.158159267702864,"Converged",FALSE,0.99,0.01
521,-1.55405318971242,1.363166789387,-0.131201197007225,"Converged",FALSE,0.99,0.01
522,-1.4903326559202,0.789353781553472,-0.104127415344835,"Converged",FALSE,0.99,0.01
523,-2.75849625864496,3.74696764798455,-0.0665008959530475,"Converged",FALSE,0.99,0.01
524,-2.13008600637907,1.85605132902158,-0.0199923009848741,"Converged",FALSE,0.99,0.01
525,-2.22950792095784,2.51023862678245,-0.0920695973662778,"Converged",FALSE,0.99,0.01
526,-2.05009163383317,3.15227092406686,-0.158067733271657,"Converged",FALSE,0.99,0.01
527,-1.89550113966213,1.65078732975805,-0.100230135295706,"Converged",FALSE,0.99,0.01
528,-2.03294855099796,1.90321753878366,-0.0954466946972719,"Converged",FALSE,0.99,0.01
529,-2.23730587258071,1.30592698482295,-0.0223178335037984,"Converged",FALSE,0.99,0.01
530,-2.89883624092042,4.6055794695878,-0.078869619616018,"Converged",FALSE,0.99,0.01
531,-1.76288008703294,1.50807124869985,-0.0888625097866914,"Converged",FALSE,0.99,0.01
532,-2.06950647519681,2.47094303734747,-0.09019256469397,"Converged",FALSE,0.99,0.01
533,-1.71650176125628,1.27030903323167,-0.10520057447106,"Converged",FALSE,0.99,0.01
534,-0.98346383206859,-0.0997753532303121,-0.167265286636276,"Converged",FALSE,0.99,0.01
535,-1.59237506153474,1.03706929492023,-0.0916495222044484,"Converged",FALSE,0.99,0.01
536,-2.33530048664235,2.13459392254491,-0.0248847644104072,"Converged",FALSE,0.99,0.01
537,-1.64501330374769,1.64917119636335,-0.13746141371975,"Converged",FALSE,0.99,0.01
538,-1.41045783195038,0.694836163244744,-0.135677474196731,"Converged",FALSE,0.99,0.01
539,-1.78653861216704,1.38063798096281,-0.075384633428866,"Converged",FALSE,0.99,0.01
540,-1.58416191704004,1.5091859423643,-0.148517165314085,"Converged",FALSE,0.99,0.01
541,-1.30066501950791,-0.583146526838026,-0.0753391335132609,"Converged",FALSE,0.99,0.01
542,-1.8347253627973,1.06213967036062,-0.0774598678883541,"Converged",FALSE,0.99,0.01
543,-2.05246780778469,2.19495996855422,-0.106523083181981,"Converged",FALSE,0.99,0.01
544,-2.22196771771033,2.92925665008974,-0.147389820418008,"Converged",FALSE,0.99,0.01
545,-1.96091278610094,2.36734314723235,-0.114069675339144,"Converged",FALSE,0.99,0.01
546,-1.55239859295716,1.42368077152257,-0.106977231718042,"Converged",FALSE,0.99,0.01
547,-1.76167063080072,1.02864732755189,-0.0816748707377675,"Converged",FALSE,0.99,0.01
548,-2.50967535042614,3.1883692272,-0.0768784657625063,"Converged",FALSE,0.99,0.01
549,-2.02083735445801,2.30361068183641,-0.133571032071856,"Converged",FALSE,0.99,0.01
550,-1.86217298987402,1.9726020131703,-0.0951597335469062,"Converged",FALSE,0.99,0.01
551,-0.892509457911621,-0.110131467780009,-0.157208714226658,"Converged",FALSE,0.99,0.01
552,-2.07757917840132,2.13415256924596,-0.0841181903588372,"Converged",FALSE,0.99,0.01
553,-2.88902335993686,4.46114452073045,-0.0692547412369869,"Converged",FALSE,0.99,0.01
554,-2.17949868045349,2.83532253108713,-0.0935438216529344,"Converged",FALSE,0.99,0.01
555,-2.1426150080988,1.58344966749878,-0.0128838435885356,"Converged",FALSE,0.99,0.01
556,-2.11434007962231,2.63219323102292,-0.0979991195745365,"Converged",FALSE,0.99,0.01
557,-1.53654356699937,1.55452896445421,-0.146545864293718,"Converged",FALSE,0.99,0.01
558,-2.30740875463199,1.50586092557508,0.00326943872678065,"Converged",FALSE,0.99,0.01
559,-2.69389363948876,3.02499183496225,-0.0272641171229638,"Converged",FALSE,0.99,0.01
560,-1.55285529892942,1.35475698249711,-0.117343054928737,"Converged",FALSE,0.99,0.01
561,-2.18463510942409,2.63932237625632,-0.104052585289412,"Converged",FALSE,0.99,0.01
562,-1.30615722193787,1.29165438401936,-0.166618889528125,"Converged",FALSE,0.99,0.01
563,-1.68565938563992,0.0760035477938846,-0.0562085261350478,"Converged",FALSE,0.99,0.01
564,-2.21763211719035,2.78684396234412,-0.107476375046685,"Converged",TRUE,0.99,0.01
565,-1.36498649537371,0.376849902602115,-0.096880353264117,"Converged",FALSE,0.99,0.01
566,-1.02942980026101,0.92132716369203,-0.254028122010306,"Converged",FALSE,0.99,0.01
567,-2.73259883625533,3.49566509501713,-0.0736225303411702,"Converged",FALSE,0.99,0.01
568,-1.78939590128561,2.03524872560671,-0.103079733439085,"Converged",FALSE,0.99,0.01
569,-2.1815826342467,1.60896521829425,-0.0437191708595573,"Converged",FALSE,0.99,0.01
570,-1.45278309919545,0.505429584411798,-0.120870461206052,"Converged",FALSE,0.99,0.01
571,-1.82937903519085,1.59988701641912,-0.0982932116024701,"Converged",FALSE,0.99,0.01
572,-1.75119631991084,0.949322960632501,-0.114987162484641,"Converged",FALSE,0.99,0.01
573,-2.45214165515622,2.77970560034291,-0.0739705484251266,"Converged",FALSE,0.99,0.01
574,-1.52604299906429,0.766546001689239,-0.102710944152069,"Converged",FALSE,0.99,0.01
575,-1.76571446848707,1.84736821906402,-0.119852179090267,"Converged",FALSE,0.99,0.01
576,-2.17478190058448,2.93615895962864,-0.10281418480445,"Converged",FALSE,0.99,0.01
577,-2.08603639005162,2.15604899527947,-0.108078417513738,"Converged",FALSE,0.99,0.01
578,-1.99507421717587,2.42693372394166,-0.0931791266215992,"Converged",FALSE,0.99,0.01
579,-2.51342647545506,2.74280870239396,-0.0392714302348733,"Converged",FALSE,0.99,0.01
580,-2.25005717645607,3.28092873074718,-0.144600320892015,"Converged",FALSE,0.99,0.01
581,-2.23339230851652,2.42464257526692,-0.0614550117753897,"Converged",FALSE,0.99,0.01
582,-2.08130661666628,2.26043942304816,-0.0728832413632115,"Converged",FALSE,0.99,0.01
583,-1.96628971331787,0.755162730116223,-0.0183343355310414,"Converged",FALSE,0.99,0.01
584,-2.01670101459842,1.59013846351805,-0.0862870612010449,"Converged",FALSE,0.99,0.01
585,-2.01450645480943,1.75354126931212,-0.0856922715109524,"Converged",FALSE,0.99,0.01
586,-1.88540705474633,1.96415153193809,-0.125579263175079,"Converged",FALSE,0.99,0.01
587,-2.01908179443443,2.37210945412858,-0.0983830663282984,"Converged",FALSE,0.99,0.01
588,-1.53928860902682,1.87691288692915,-0.158640273919388,"Converged",FALSE,0.99,0.01
589,-1.92771007377518,2.15667009361521,-0.129650085284288,"Converged",FALSE,0.99,0.01
590,-2.03322115874428,2.43922602184624,-0.111659276480236,"Converged",FALSE,0.99,0.01
591,-2.02755905600167,1.64693993209217,-0.077183198925098,"Converged",FALSE,0.99,0.01
592,-2.75608307671251,3.62465420226499,-0.0696838591693782,"Converged",FALSE,0.99,0.01
593,-1.93709465204048,1.22661068709909,-0.0889289536602941,"Converged",FALSE,0.99,0.01
594,-2.68868751520465,4.06602336917565,-0.106275287579988,"Converged",FALSE,0.99,0.01
595,-2.60693541716414,2.2103742761166,0.0199091727984836,"Converged",FALSE,0.99,0.01
596,-1.49991717865697,0.59956977100545,-0.111044560773041,"Converged",FALSE,0.99,0.01
597,-1.68119522570831,1.45858819651728,-0.102783120324997,"Converged",FALSE,0.99,0.01
598,-1.61686658249314,1.18228652055014,-0.126837634898024,"Converged",FALSE,0.99,0.01
599,-1.45843378336173,1.32462502530267,-0.1584590624765,"Converged",FALSE,0.99,0.01
